"Chave";"Código";"Nome";"Referência Principal";"Descrição Genérica";"Classe";"CRM";"Un";"Localização física";"Classificação Fiscal";"Procedência";"Modelo";"Eixo";"Mola Freio";"Cor";"Tamanho";"Rodado";"Pneu";"Outras Características";"Volume";"Bruto";"Líquido"
"82996906";"FTC6500 SS RS/RS PL P750(I) M22 VM";"Carreta Tanque (6500L) RS/RS de 2 Eixos - TANQUE - PLAT P/ BOMBA - C/ PNEUS - VERMELHO - Molas e Freios não Incluídos";"622954M22VM";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FTC6500";"2E";"SS";"Vermelha";;"RS/RS";"750(I) - 750(I) (Un)";"PLAT.";0;"1026";"1016"
"83001308";"FT10500-2E SS RS/RS R15,5 BB BD P400 M22.1";"""fora de linha"" Carreta Tanque (10500L) de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO + BANDEJA + PNEUS 400 - Molas e Freios não Incluídos";"623209M22.1";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FT10500";"2E";"SS";"Laranja";;"RS/RS";"400/60 - 400/60 (Un)";"BOMBA + BANDEJA";0;"1175";"1170"
"83003243";"CBHM8000 6T SS T M20";"Carreta Hidráulica 6t (8m3) Tandem de 1 Eixo – FORRAGEIRO - Molas, Freios e Pneus não Incluídos";"623272M20";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM8000";"1E";"SS";"Laranja";;"TANDEM";;;0;"960";"950"
"83003550";"F4 CS RS/RS A45 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622422M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"CS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
"83003590";"F4 CS RS/RS A45 P750(I) M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS + PNEUS - Freios não Incluídos";"623178M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"CS";"Laranja";"45cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83003603";"F4 CS RS/RS A60 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos – ALT 60 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622427M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"CS";"Laranja";"60cm";"RS/RS";;;0;"868";"863"
"83003611";"F4 CS RS/RS A90 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622445M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"CS";"Laranja";"90cm";"RS/RS";;;0;"868";"863"
"83003619";"F4 SS RS/RS A45 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL -  Molas, Freios e Pneus não Incluídos";"622420M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
"83003627";"F4 SS RS/RS A45 P750(I) M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL -  C/ PNEUS - Molas e Freios não Incluídos";"622987M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"45cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83003637";"F4 SS RS/RS A60 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - MAD NAVAL - ALT 60 - Molas, Freios e Pneus não Incluídos";"622421M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"60cm";"RS/RS";;;0;"868";"863"
"83003645";"F4 SS RS/RS A60 P750(I) M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - MAD NAVAL - ALT 60 - PNEUS 750(I) - Molas, Freios não Incluídos";"623230M23";"Básica";"Carretas Agrícolas de Madeira";"T";"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"60cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83003655";"F4 SS RS/RS A90 CB M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL -  C/ COMBOIO - Molas, Freios e Pneus não Incluídos";"623105M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"90cm";"RS/RS";;"COMB.";0;"868";"863"
"83003664";"F4 SS RS/RS A90 CB P750(I) M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL -  C/ COMBOIO - PNEUS 750(I) - Molas, Freios não Incluídos";"623211M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"90cm";"RS/RS";"750(I) - 750(I) (Un)";"COMB.";0;"868";"863"
"83003675";"F4 SS RS/RS A90 M23";"Carreta Madeira Fixa 4t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622444M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F4";"2E";"SS";"Laranja";"90cm";"RS/RS";;;0;"868";"863"
"83003683";"F6 CS RS/RS A45 CB M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS + COMBOIO - Freios e Pneus não Incluídos";"622502M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";;"COMB.";0;"868";"863"
"83003693";"F6 CS RS/RS A45 CB P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS + COMBOIO + PNEUS 750(I) - Freios não Incluídos";"623089M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";"750(R) - 750(R) (Un)";"COMB.";0;"868";"863"
"83003705";"F6 CS RS/RS A45 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622425M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
"83003713";"F6 CS RS/RS A45 P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - Comp Naval - ALT 45 - C/ MOLAS + PNEUS - Freios não Incluídos";"623102M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"45cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83003724";"F6 CS RS/RS A60 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos – ALT 60 - MAD NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622426M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"1E";"CS";"Laranja";"60cm";"RS/RS";;;0;"868";"863"
"83003732";"F6 CS RS/RS A90 CB P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL - C/ MOLAS + COMBOIO + PNEUS - Freios não Incluídos";"623175M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"90cm";"RS/RS";"750(I) - 750(I) (Un)";"COMB.";0;"868";"863"
"83003743";"F6 CS RS/RS A90 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - COMP NAVAL - C/ MOLAS - Freios e Pneus não Incluídos";"622443M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"90cm";"RS/RS";;;0;"868";"863"
"83004002";"F6 CS RS/RS A90 P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos -  ALT 90 - MAD NAVAL - C/ MOLAS + PNEUS - Freios não Incluídos";"623136M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"CS";"Laranja";"90cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004012";"F6 SS RS/RS A45 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos  - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622423M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";;;0;"868";"863"
"83004078";"F6 SS RS/RS A45 P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 45 - MAD NAVAL -  C/ PNEUS - Molas e Freios não Incluídos";"622953M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"1181.23";"1121.23"
"83004088";"F6 SS RS/RS A60 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622424M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"60cm";"RS/RS";;;0;"868";"863"
"83004096";"F6 SS RS/RS A60 P750(I) M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 60 - MAD NAVAL -  C/ PNEUS - Molas e Freios não Incluídos";"623172M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"60cm";"RS/RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004106";"F6 SS RS/RS A90 M23";"Carreta Madeira Fixa 6t RS/RS de 2 Eixos - ALT 90 - MAD NAVAL -  Molas, Freios e Pneus não Incluídos";"622446M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"90cm";"RS/RS";;;0;"868";"863"
"83004114";"FA4 FB SC RD A45 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RD de 1 Eixo - ALT 45 - MAD NAVAL - C/ FREIOS + PNEUS - Molas e Freios não Incluídos";"623180M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SC";"Laranja";"45cm";"RD";"750(I) - 750(I) (Un)";;0;"773.04";"675.04"
"83004124";"FA4 FB SC RS A45 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - C/ FREIOS + PNEUS - Molas e Freios não Incluídos";"623181M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SC";"Laranja";"45cm";"RS";"750(I) - 750(I) (Un)";;0;"773.04";"675.04"
"83004134";"FA4 FB SC RS A60 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 60 - MAD NAVAL - C/ FREIOS + PNEUS - Molas e Freios não Incluídos";"623182M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SC";"Laranja";"60cm";"RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004144";"FA4 FB SS RD A45 M23";"Carreta Madeira Fixa Basculante 4t RD de 1 Eixo - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622454M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"45cm";"RD";;;0;"868";"863"
"83004152";"FA4 FB SS RD A45 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RD de 1 Eixo - ALT 45 -  PNEUS 750(I) - Molas e Freios não Incluídos";"623126M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"45cm";"RD";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004162";"FA4 FB SS RD A60 M23";"Carreta Madeira Fixa Basculante 4t RD de 1 Eixo – ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622455M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"60cm";"RD";;;0;"868";"863"
"83004170";"FA4 FB SS RD A90 M23";"Carreta Madeira Fixa Basculante 4t RD de 1 Eixo – ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622456M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"90cm";"RD";;;0;"868";"863"
"83004178";"FA4 FB SS RS A45 M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622451M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"45cm";"RS";;;0;"868";"863"
"83004187";"FA4 FB SS RS A45 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 45 - MAD NAVAL - C/ PNEUS - Molas e Freios não Incluídos";"623183M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"45cm";"RS";"750(I) - 750(I) (Un)";;0;"773.04";"675.04"
"83004197";"FA4 FB SS RS A60 M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo – ALT 60 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622452M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"60cm";"RS";;;0;"868";"863"
"83004205";"FA4 FB SS RS A60 P750(I) M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo - ALT 60 - C/ PNEUS - Molas e Freios não Incluídos";"623184M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"60cm";"RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004215";"FA4 FB SS RS A90 M23";"Carreta Madeira Fixa Basculante 4t RS de 1 Eixo – ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622453M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4 FB";"1E";"SS";"Laranja";"90cm";"RS";;;0;"868";"863"
"83004223";"FA4 SS RS A90 P750(I) M23";"Carreta Madeira Fixa 4t RS de 1 Eixo – ALT 90 - MAD NAVAL - PNEUS 750(I) - Molas, Freios não Incluídos";"623212M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA4";"1E";"SS";"Laranja";"90cm";"RS";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004233";"FA6 SS RD A45 M23";"Carreta Madeira Fixa 6t RD de 1 Eixo - ALT 45 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"622661M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"45cm";"RD";;;0;"868";"863"
"83004241";"FA6 SS RD A45 P750(I) M23";"Carreta Madeira Fixa 6t RD de 1 Eixo - ALT 45 - MAD NAVAL - PNEUS 750(I) - Molas, Freios não Incluídos";"623231M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"45cm";"RD";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004751";"FA6 SS RD A90 M23";"Carreta Madeira Fixa 6t RD de 1 Eixo - ALT 90 - MAD NAVAL - Molas, Freios e Pneus não Incluídos";"623223M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"90cm";"RD";;;0;"868";"863"
"83004759";"FA6 SS T A45 M23";"Carreta Madeira Fixa 6t de Eixo Tandem – ALT 45 - MAD NAVAL - Molas ,Freios e Pneus não Incluídos";"622981M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"45cm";"TANDEM";;;0;"868";"863"
"83004767";"FA6 SS T A45 P750(I) M23";"Carreta Madeira Fixa 6t de Eixo Tandem – ALT 45 - MAD NAVAL - C/ PNEUS - Molas, Freios não Incluídos";"623267M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"45cm";"TANDEM";"750(I) - 750(I) (Un)";;0;"868";"863"
"83004777";"FA6 SS T A90 M23";"Carreta Madeira Fixa 6t de Eixo Tandem – ALT 90 - MAD NAVAL - Molas ,Freios e Pneus não Incluídos";"623005M23";"Básica";"Carretas Agrícolas de Madeira";;"Un";;"8716.20.00";"Nacional - 0";"FA6";"1E";"SS";"Laranja";"90cm";"TANDEM";;;0;"868";"863"
"83008673";"F6 SS RS/RS A45 MT P750(I) M22";"Carreta Metálica Fixa 6t RS/RS de 2 Eixos – ALT 45  - C/ PNEUS - Molas, Freios não Incluídos";"623273M22";"Básica";"Carretas Agrícolas com Carroceria Metálica";"T";"Un";;"8716.20.00";"Nacional - 0";"F6";"2E";"SS";"Laranja";"45cm";"RS/RS";"750(I) - 750(I) (Un)";"CARROC. MET";0;"868";"863"
"83009170";"034318LC";"TANQUE COMPLETO LARANJA [FT10500-2E M23]";"034318LC";"Tanque Completo";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;"747";"737"
"83023109";"FA5 SS T AD M23";"Carreta Metal Fixa 5t de Eixo Tandem - PLATAFORMA - Piso Antiderrapante -  Molas, Freios e Pneus não Incluídos";"623274M23";"Básica";"Carretas Agrícolas com Carroceria Metálica";"T";"Un";;"8716.20.00";"Nacional - 0";"FA5P";"1E";"SS";"Laranja";;"TANDEM";;"PISO ANTIDERRAPANTE";0;"530";"525"
"83054000";"FT12500 SS RS/T BB P900(I) M22";"""fora de linha"" Carreta Tanque (12500L) RS/T de 2 Eixos – TANQUE - BOMBA (MANG. 6m) + KIT BOMBEIRO + PNEUS 900(I) - Molas e Freios não Incluídos";"623275M22";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FT12500";"2E";"SS";"Laranja";;"RS/TANDEM";"900 - 900 (Un)";"BOMBA";0;"1175";"1170"
"83057783";"CBH6-2E FO SS RS/RD CB P750(I) M21 AN";"Carreta Hidráulica 6t (9m3) RS/RD de 2 Eixos - FORRAGEIRA -  C/ COMBOIO - COM PNEUS 750(I) - AZUL - Molas e Freios não Incluídos";"623236M21AN";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBH6-2E";"2E";"SS";"Azul";"1,4m";"RS/RD";"750(I) - 750(I) (Un)";"COMB.";0;"1445";"1440"
"83074051";"CBH9-2E SS RS/RS M22";"Carreta Hidráulica 9t (14m3) RS/RS de 2 Eixos - FORRAGEIRA - Molas, Freios e Pneus não Incluídos+";"623278M22";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH9";"2E";"SS";"Laranja";;"RS/RS";;;0;"1175";"1170"
"83074071";"CBH9-2E SS RS/RS P900(I) M22";"Carreta Hidráulica 9t (14m3) RS/RS de 2 Eixos - FORRAGEIRA + PNEUS 900(I) - Molas e Freios não Incluídos";"623279M22";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH9";"2E";"SS";"Laranja";;"RS/RS";"900 - 900 (Un)";;0;"1175";"1170"
"83074618";"FT10500-2E SS RS/RS BB M22";"""fora de linha"" Carreta Tanque (10500L) de 2 Eixos – TANQUE + BOMBA (MANG. 6m) + KIT BOMBEIRO - Molas e Freios não Incluídos";"623276M22";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FT10500";"2E";"SS";"Laranja";;"RS/RS";;"BOMBA + KIT BOMBEIRO";0;"1175";"1170"
"83074660";"FT10500-2E SS RS/RS BB P900(I) M22";"""fora de linha"" Carreta Tanque (10500L) de 2 Eixos – TANQUE + BOMBA (MANG. 6m) + KIT BOMBEIRO + PNEUS 900 - Molas e Freios não Incluídos";"623277M22";"Tanque";"Carretas Tanque";;"Un";;"8716.20.00";"Nacional - 0";"FT10500";"2E";"SS";"Laranja";;"RS/RS";"900 - 900 (Un)";"BOMBA + KIT BOMBEIRO";0;"1175";"1170"
"83104389";"CBHM3500 SC RD P750(I) M17";"Carreta Hidráulica 5t (3,5m3) RD de 1 Eixo - USO GERAL - C/ FREIOS - C/ PNEUS - Molas não Incluídas";"623280M17";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM3500";"1E";"SC";"Laranja";;"RD";"750(I) - 750(I) (Un)";;0;"874";"864"
"83104425";"CBHM3500 SC RD P750(I) M17 VM";"Carreta Hidráulica 5t (3,5m3) RD de 1 Eixo - USO GERAL - C/ FREIOS - C/ PNEUS - VERMELHA - Molas não Incluídas";"623280M17VM";"Uso Geral";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM3500";"1E";"SC";"Vermelha";;"RD";"750(I) - 750(I) (Un)";;0;"874";"864"
"83104446";"CBHM8000 SS RD P750(I) M17 VJ";"Carreta Hidráulica 5t (8m3) RD de 1 Eixo - FORRAGEIRA - C/ PNEUS 750(I) - VERDE - Molas e Freios não Incluídos";"623227M17VJ";"Forrageira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM8000";"1E";"SS";"Verde";;"RD";"750(I) - 750(I) (Un)";;0;"960";"950"
"83115632";"CBHM6000-2E SS RS/RS R15,5 M17";"Carreta Hidráulica 6t (6m3) RS/RS de 2 Eixos - USO GERAL - RODA 15,5"" - Molas, Freios e Pneus não Incluídos";"623281M17";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"2E";"SS";"Laranja";;"RS/RS";;"R15,5""";0;"1445";"1440"
"83116673";"CBHM6000-2E SS RS/RS R15,5 P400 M17";"Carreta Hidráulica 6t (6m3) RS/RS de 2 Eixos - USO GERAL - RODA 15,5"" - PNEUS 400/60 - Molas e Freios não Incluídos";"623283M17";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"2E";"SS";"Laranja";;"RS/RS";"400/60 - 400/60 (Un)";"R15,5""";0;"1445";"1440"
"83117117";"CBH7-2E FO SS R15,5 RS/RS M23";"Carreta Hidráulica 7t (9m3) RS/RS de 2 Eixos - P/ PNEU ALTA FLUTUAÇÃO - FORRAGEIRA - Molas, Freios e Pneus não Incluídos";"623282M23";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBH7";"2E";"SS";"Laranja";"1,4m";"RS/RS";;;0;"1445";"1440"
"83117916";"CBHM6000 UG SS T R15,5 M20";"Carreta Hidráulica 7t (6m3) de Eixo Tandem - USO GERAL - RODA 15,5"" - Molas, Freios e Pneus não Incluídos";"623284M20";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Laranja";;"TANDEM";;"R15,5""";0;"1174";"1164"
"83118092";"CBHM6000 UG SS T R15,5 P400 M20";"Carreta Hidráulica 7t (6m3) de Eixo Tandem - USO GERAL - RODA 15,5"" - PNEUS 400/60 - Molas e Freios não Incluídos";"623285M20";"Uso Geral";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM6000";"1E";"SS";"Laranja";;"TANDEM";"400/60 - 400/60 (Un)";"R15,5""";0;"1174";"1164"
"83119278";"CBHM5000 CA SS T ABA MM P750(I) M20";"Carreta Hidráulica 5t (5m3) de Eixo Tandem - CAFEEIRA - C/ ABAS LATERAIS + MANG MAIORES + PNEUS - Freios, Molas não Incluídas";"623286M20";"Cafeeira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SS";"Laranja";;"TANDEM";"750(I) - 750(I) (Un)";"ABA LAT. + MANG. MAIORES";0;"924";"914"
"83119482";"CBHM5000 CA SS T ABA MM P750(I) M20 VM";"Carreta Hidráulica 5t (5m3) de Eixo Tandem - CAFEEIRA - C/ ABAS LATERAIS + MANG MAIORES + PNEUS - VERMELHLA - Freios, Molas não Incluídas";"623286M20VM";"Cafeeira";"Carretas Basculantes hidráulicas";;"Un";;"8716.20.00";"Nacional - 0";"CBHM5000";"1E";"SS";"Vermelha";;"TANDEM";"750(I) - 750(I) (Un)";"ABA LAT. + MANG. MAIORES";0;"924";"914"
"83128636";"CBHM10000 SS T R15,5 M20";"Carreta Hidráulica 7t (10m3) de Eixo Tandem - FORRAGEIRA - Molas, Freios e Pneus não Incluídos";"623289M20";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM10000";"1E";"SS";"Laranja";;"TANDEM";;"R15,5""";0;"1174";"1164"
"83129128";"CBHM10000 SS T R15,5 P400 M20";"Carreta Hidráulica 7t (10m3) de Eixo Tandem - FORRAGEIRA - PNEUS 400/60 - Molas e Freios não Incluídos";"623290M20";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM10000";"1E";"SS";"Laranja";;"TANDEM";"400/60 - 400/60 (Un)";"R15,5""";0;"1174";"1164"
"83129863";"CBHM10000-2E SS RS/RS R15,5 M17";"Carreta Hidráulica 6t (10m3) RS/RD de 2 Eixos - FORRAGEIRA - RODA 15,5"" -  Molas, Freios e Pneus não Incluídos";"623291M17";"Forrageira";"Carretas Basculantes hidráulicas";"T";"Un";;"8716.20.00";"Nacional - 0";"CBHM10000";"2E";"SS";"Laranja";;"RS/RD";;"R15,5""";0;"1473";"1468"
"83194850";"CARROCERIA FA5 AD M23";"Carroceria Completa Piso Antiderrapante Para Carreta Metálica Fixa 5T";"623292M23";"Carroceria Completa";"Carretas Agrícolas";;"Un";;"8716.20.00";"Nacional - 0";;;;;;;;;0;0;0
"83194871";"FA5 SS T M23";"Carreta Metal Fixa 5t de Eixo Tandem - PLATAFORMA -  Molas, Freios e Pneus não Incluídos";"623293M23";"Básica";"Carretas Agrícolas com Carroceria Metálica";;"Un";;"8716.20.00";"Nacional - 0";"FA5P";"1E";"SS";"Laranja";;"TANDEM";;"CARROC. MET";0;"1194.42";"1134.42"
